method,end_point,response_time,hour_of_day,day_of_week,month,is_weekend,error_count,unique_error_type,avg_response_time,max_response_time,response_time_category,is_potential_anomalous
PATCH,/users,207,10,3,12,0,313,5,242.773283,4979,normal,1
PATCH,/metrics,286,10,3,12,0,313,5,242.773283,4979,normal,1
POST,/login,46,10,3,12,0,319,5,243.46375,4857,fast,0
PATCH,/admin,235,10,3,12,0,305,5,238.7543703,4942,normal,1
PUT,/users,171,10,3,12,0,315,5,238.6485995,4986,normal,0
PUT,/metrics,153,11,3,12,0,287,5,234.4954096,4998,normal,0
PATCH,/admin,62,11,3,12,0,313,5,242.773283,4979,fast,0
GET,/login,269,11,3,12,0,322,5,243.0159184,4961,normal,1
PUT,/data,108,11,3,12,0,281,5,231.1578757,4991,normal,0
POST,/admin,92,11,3,12,0,287,5,234.4954096,4998,fast,0
DELETE,/users,29,11,3,12,0,308,5,234.9827711,4994,fast,0
DELETE,/login,114,11,3,12,0,281,5,231.1578757,4991,normal,0
PATCH,/metrics,134,11,3,12,0,319,5,243.46375,4857,normal,0
GET,/admin,56,11,3,12,0,305,5,238.7543703,4942,fast,0
GET,/users,149,11,3,12,0,281,5,231.1578757,4991,normal,0
GET,/admin,163,11,3,12,0,308,5,234.9827711,4994,normal,0
DELETE,/login,111,11,3,12,0,287,5,234.4954096,4998,normal,0
PUT,/data,200,11,3,12,0,322,5,243.0159184,4961,normal,0
GET,/data,197,12,3,12,0,287,5,234.4954096,4998,normal,0
PATCH,/metrics,228,12,3,12,0,281,5,231.1578757,4991,normal,1
PUT,/users,95,12,3,12,0,303,5,251.9843433,4980,fast,0
POST,/data,51,13,3,12,0,308,5,234.9827711,4994,fast,0
POST,/data,150,13,3,12,0,313,5,242.773283,4979,normal,0
GET,/metrics,118,13,3,12,0,281,5,231.1578757,4991,normal,0
PATCH,/data,176,13,3,12,0,303,5,251.9843433,4980,normal,0
DELETE,/admin,173,13,3,12,0,303,5,251.9843433,4980,normal,0
PATCH,/admin,141,13,3,12,0,303,5,251.9843433,4980,normal,0
PATCH,/data,218,13,3,12,0,305,5,238.7543703,4942,normal,1
POST,/login,267,13,3,12,0,287,5,234.4954096,4998,normal,1
POST,/admin,227,14,3,12,0,319,5,243.46375,4857,normal,1
PATCH,/login,132,14,3,12,0,315,5,238.6485995,4986,normal,0
POST,/data,219,14,3,12,0,315,5,238.6485995,4986,normal,1
PATCH,/login,101,14,3,12,0,308,5,234.9827711,4994,normal,0
POST,/data,154,14,3,12,0,313,5,242.773283,4979,normal,0
PUT,/admin,29,14,3,12,0,315,5,238.6485995,4986,fast,0
GET,/admin,39,14,3,12,0,281,5,231.1578757,4991,fast,0
POST,/data,23,14,3,12,0,322,5,243.0159184,4961,fast,0
PATCH,/metrics,151,15,3,12,0,315,5,238.6485995,4986,normal,0
POST,/admin,295,15,3,12,0,287,5,234.4954096,4998,normal,1
POST,/login,293,15,3,12,0,313,5,242.773283,4979,normal,1
PATCH,/admin,81,15,3,12,0,287,5,234.4954096,4998,fast,0
DELETE,/admin,96,15,3,12,0,287,5,234.4954096,4998,fast,0
PUT,/data,48,15,3,12,0,319,5,243.46375,4857,fast,0
PUT,/metrics,299,15,3,12,0,303,5,251.9843433,4980,normal,1
POST,/data,42,15,3,12,0,281,5,231.1578757,4991,fast,0
GET,/login,296,15,3,12,0,287,5,234.4954096,4998,normal,1
PATCH,/users,239,15,3,12,0,322,5,243.0159184,4961,normal,1
PUT,/admin,167,15,3,12,0,319,5,243.46375,4857,normal,0
POST,/login,282,16,3,12,0,281,5,231.1578757,4991,normal,1
GET,/login,113,16,3,12,0,281,5,231.1578757,4991,normal,0
DELETE,/data,128,16,3,12,0,315,5,238.6485995,4986,normal,0
GET,/metrics,222,16,3,12,0,287,5,234.4954096,4998,normal,1
GET,/login,85,16,3,12,0,305,5,238.7543703,4942,fast,0
GET,/login,30,16,3,12,0,319,5,243.46375,4857,fast,0
PUT,/admin,215,16,3,12,0,322,5,243.0159184,4961,normal,1
PATCH,/data,269,16,3,12,0,319,5,243.46375,4857,normal,1
POST,/login,202,16,3,12,0,281,5,231.1578757,4991,normal,1
PATCH,/users,270,16,3,12,0,315,5,238.6485995,4986,normal,1
PATCH,/admin,94,16,3,12,0,313,5,242.773283,4979,fast,0
PATCH,/admin,280,17,3,12,0,315,5,238.6485995,4986,normal,1
PATCH,/admin,70,17,3,12,0,308,5,234.9827711,4994,fast,0
PUT,/users,221,17,3,12,0,319,5,243.46375,4857,normal,1
GET,/login,45,18,3,12,0,319,5,243.46375,4857,fast,0
POST,/admin,32,18,3,12,0,287,5,234.4954096,4998,fast,0
PATCH,/login,184,18,3,12,0,303,5,251.9843433,4980,normal,0
PUT,/admin,16,18,3,12,0,287,5,234.4954096,4998,fast,0
DELETE,/data,141,18,3,12,0,322,5,243.0159184,4961,normal,0
GET,/login,108,18,3,12,0,319,5,243.46375,4857,normal,0
PUT,/users,120,18,3,12,0,281,5,231.1578757,4991,normal,0
PUT,/login,250,18,3,12,0,287,5,234.4954096,4998,normal,1
GET,/metrics,279,18,3,12,0,287,5,234.4954096,4998,normal,1
DELETE,/metrics,38,19,3,12,0,287,5,234.4954096,4998,fast,0
DELETE,/data,220,19,3,12,0,308,5,234.9827711,4994,normal,1
GET,/login,190,19,3,12,0,322,5,243.0159184,4961,normal,0
POST,/metrics,282,19,3,12,0,319,5,243.46375,4857,normal,1
PATCH,/login,98,19,3,12,0,319,5,243.46375,4857,fast,0
GET,/metrics,131,19,3,12,0,305,5,238.7543703,4942,normal,0
GET,/admin,198,19,3,12,0,313,5,242.773283,4979,normal,0
POST,/metrics,98,19,3,12,0,308,5,234.9827711,4994,fast,0
PATCH,/data,106,19,3,12,0,303,5,251.9843433,4980,normal,0
PUT,/users,278,19,3,12,0,322,5,243.0159184,4961,normal,1
PUT,/metrics,44,20,3,12,0,319,5,243.46375,4857,fast,0
GET,/metrics,46,20,3,12,0,281,5,231.1578757,4991,fast,0
PATCH,/login,219,20,3,12,0,322,5,243.0159184,4961,normal,1
PATCH,/admin,34,20,3,12,0,287,5,234.4954096,4998,fast,0
DELETE,/login,37,20,3,12,0,313,5,242.773283,4979,fast,0
POST,/login,228,21,3,12,0,287,5,234.4954096,4998,normal,1
GET,/data,277,21,3,12,0,313,5,242.773283,4979,normal,1
PATCH,/metrics,149,21,3,12,0,315,5,238.6485995,4986,normal,0
PUT,/data,280,21,3,12,0,281,5,231.1578757,4991,normal,1
POST,/admin,226,21,3,12,0,315,5,238.6485995,4986,normal,1
DELETE,/users,139,21,3,12,0,322,5,243.0159184,4961,normal,0
GET,/metrics,231,21,3,12,0,308,5,234.9827711,4994,normal,1
PATCH,/metrics,294,21,3,12,0,281,5,231.1578757,4991,normal,1
GET,/data,65,21,3,12,0,281,5,231.1578757,4991,fast,0
DELETE,/data,256,21,3,12,0,281,5,231.1578757,4991,normal,1
PUT,/metrics,180,22,3,12,0,322,5,243.0159184,4961,normal,0
DELETE,/login,183,22,3,12,0,315,5,238.6485995,4986,normal,0
DELETE,/data,286,22,3,12,0,322,5,243.0159184,4961,normal,1
PUT,/login,183,22,3,12,0,313,5,242.773283,4979,normal,0
DELETE,/login,33,22,3,12,0,319,5,243.46375,4857,fast,0
GET,/admin,111,22,3,12,0,287,5,234.4954096,4998,normal,0
POST,/data,65,23,3,12,0,322,5,243.0159184,4961,fast,0
DELETE,/metrics,121,23,3,12,0,287,5,234.4954096,4998,normal,0
GET,/admin,150,23,3,12,0,308,5,234.9827711,4994,normal,0
PUT,/login,203,0,4,12,0,308,5,234.9827711,4994,normal,1
PATCH,/admin,154,0,4,12,0,322,5,243.0159184,4961,normal,0
GET,/data,154,0,4,12,0,319,5,243.46375,4857,normal,0
PUT,/metrics,261,1,4,12,0,315,5,238.6485995,4986,normal,1
PUT,/login,220,1,4,12,0,303,5,251.9843433,4980,normal,1
POST,/data,158,1,4,12,0,308,5,234.9827711,4994,normal,0
PATCH,/admin,138,1,4,12,0,313,5,242.773283,4979,normal,0
POST,/users,58,1,4,12,0,305,5,238.7543703,4942,fast,0
GET,/login,221,1,4,12,0,319,5,243.46375,4857,normal,1
PATCH,/data,28,1,4,12,0,308,5,234.9827711,4994,fast,0
POST,/data,277,2,4,12,0,319,5,243.46375,4857,normal,1
PATCH,/metrics,274,2,4,12,0,322,5,243.0159184,4961,normal,1
PATCH,/login,137,2,4,12,0,308,5,234.9827711,4994,normal,0
PATCH,/data,268,2,4,12,0,319,5,243.46375,4857,normal,1
POST,/login,189,2,4,12,0,313,5,242.773283,4979,normal,0
PUT,/admin,200,2,4,12,0,315,5,238.6485995,4986,normal,0
GET,/data,127,2,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/metrics,158,3,4,12,0,308,5,234.9827711,4994,normal,0
DELETE,/login,118,3,4,12,0,319,5,243.46375,4857,normal,0
DELETE,/users,126,3,4,12,0,305,5,238.7543703,4942,normal,0
PATCH,/admin,140,3,4,12,0,308,5,234.9827711,4994,normal,0
POST,/metrics,117,3,4,12,0,313,5,242.773283,4979,normal,0
PATCH,/login,161,3,4,12,0,303,5,251.9843433,4980,normal,0
PUT,/admin,240,3,4,12,0,303,5,251.9843433,4980,normal,1
GET,/users,126,4,4,12,0,281,5,231.1578757,4991,normal,0
PUT,/login,274,4,4,12,0,305,5,238.7543703,4942,normal,1
POST,/users,157,4,4,12,0,319,5,243.46375,4857,normal,0
POST,/login,265,4,4,12,0,319,5,243.46375,4857,normal,1
PATCH,/data,294,4,4,12,0,287,5,234.4954096,4998,normal,1
POST,/login,58,4,4,12,0,281,5,231.1578757,4991,fast,0
GET,/users,177,4,4,12,0,319,5,243.46375,4857,normal,0
PATCH,/admin,186,5,4,12,0,319,5,243.46375,4857,normal,0
POST,/admin,68,5,4,12,0,319,5,243.46375,4857,fast,0
PUT,/login,264,5,4,12,0,322,5,243.0159184,4961,normal,1
GET,/admin,232,5,4,12,0,322,5,243.0159184,4961,normal,1
GET,/users,18,5,4,12,0,303,5,251.9843433,4980,fast,0
PUT,/admin,20,5,4,12,0,308,5,234.9827711,4994,fast,0
PUT,/users,142,5,4,12,0,315,5,238.6485995,4986,normal,0
DELETE,/login,159,5,4,12,0,303,5,251.9843433,4980,normal,0
PATCH,/users,189,5,4,12,0,305,5,238.7543703,4942,normal,0
PUT,/admin,60,6,4,12,0,287,5,234.4954096,4998,fast,0
PATCH,/users,123,6,4,12,0,308,5,234.9827711,4994,normal,0
PATCH,/login,258,6,4,12,0,281,5,231.1578757,4991,normal,1
POST,/admin,191,6,4,12,0,315,5,238.6485995,4986,normal,0
POST,/admin,145,6,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/data,74,6,4,12,0,281,5,231.1578757,4991,fast,0
DELETE,/users,226,7,4,12,0,319,5,243.46375,4857,normal,1
PUT,/login,146,7,4,12,0,303,5,251.9843433,4980,normal,0
DELETE,/data,33,7,4,12,0,322,5,243.0159184,4961,fast,0
GET,/login,180,7,4,12,0,313,5,242.773283,4979,normal,0
PATCH,/metrics,73,7,4,12,0,287,5,234.4954096,4998,fast,0
PATCH,/data,171,7,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/login,49,7,4,12,0,322,5,243.0159184,4961,fast,0
PUT,/metrics,190,7,4,12,0,308,5,234.9827711,4994,normal,0
PUT,/admin,186,8,4,12,0,303,5,251.9843433,4980,normal,0
DELETE,/metrics,176,8,4,12,0,322,5,243.0159184,4961,normal,0
DELETE,/metrics,193,8,4,12,0,322,5,243.0159184,4961,normal,0
PUT,/metrics,42,8,4,12,0,287,5,234.4954096,4998,fast,0
PUT,/admin,248,8,4,12,0,315,5,238.6485995,4986,normal,1
DELETE,/admin,132,9,4,12,0,303,5,251.9843433,4980,normal,0
GET,/data,138,9,4,12,0,305,5,238.7543703,4942,normal,0
PATCH,/admin,217,9,4,12,0,322,5,243.0159184,4961,normal,1
GET,/login,184,9,4,12,0,319,5,243.46375,4857,normal,0
PATCH,/users,31,9,4,12,0,287,5,234.4954096,4998,fast,0
GET,/data,242,9,4,12,0,319,5,243.46375,4857,normal,1
PATCH,/users,205,9,4,12,0,308,5,234.9827711,4994,normal,1
DELETE,/metrics,158,9,4,12,0,313,5,242.773283,4979,normal,0
POST,/data,171,9,4,12,0,315,5,238.6485995,4986,normal,0
GET,/admin,177,9,4,12,0,315,5,238.6485995,4986,normal,0
PUT,/users,267,9,4,12,0,313,5,242.773283,4979,normal,1
GET,/data,282,10,4,12,0,322,5,243.0159184,4961,normal,1
DELETE,/login,68,10,4,12,0,281,5,231.1578757,4991,fast,0
PUT,/data,148,10,4,12,0,305,5,238.7543703,4942,normal,0
PATCH,/login,253,10,4,12,0,303,5,251.9843433,4980,normal,1
PATCH,/admin,167,10,4,12,0,305,5,238.7543703,4942,normal,0
DELETE,/login,72,10,4,12,0,305,5,238.7543703,4942,fast,0
GET,/admin,219,11,4,12,0,287,5,234.4954096,4998,normal,1
PATCH,/metrics,197,11,4,12,0,303,5,251.9843433,4980,normal,0
DELETE,/users,293,11,4,12,0,305,5,238.7543703,4942,normal,1
PUT,/users,162,11,4,12,0,303,5,251.9843433,4980,normal,0
PATCH,/data,249,11,4,12,0,305,5,238.7543703,4942,normal,1
GET,/data,11,11,4,12,0,303,5,251.9843433,4980,fast,0
PUT,/metrics,115,11,4,12,0,313,5,242.773283,4979,normal,0
PATCH,/data,130,11,4,12,0,303,5,251.9843433,4980,normal,0
GET,/data,221,11,4,12,0,305,5,238.7543703,4942,normal,1
DELETE,/users,240,12,4,12,0,322,5,243.0159184,4961,normal,1
PATCH,/admin,125,12,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/login,168,12,4,12,0,322,5,243.0159184,4961,normal,0
POST,/users,156,12,4,12,0,303,5,251.9843433,4980,normal,0
PATCH,/users,183,12,4,12,0,287,5,234.4954096,4998,normal,0
GET,/metrics,253,13,4,12,0,319,5,243.46375,4857,normal,1
DELETE,/admin,192,13,4,12,0,308,5,234.9827711,4994,normal,0
DELETE,/admin,32,13,4,12,0,315,5,238.6485995,4986,fast,0
POST,/admin,158,13,4,12,0,319,5,243.46375,4857,normal,0
DELETE,/metrics,197,13,4,12,0,322,5,243.0159184,4961,normal,0
POST,/metrics,239,13,4,12,0,313,5,242.773283,4979,normal,1
POST,/metrics,85,13,4,12,0,303,5,251.9843433,4980,fast,0
PUT,/metrics,86,14,4,12,0,281,5,231.1578757,4991,fast,0
PUT,/users,252,14,4,12,0,313,5,242.773283,4979,normal,1
POST,/data,233,14,4,12,0,313,5,242.773283,4979,normal,1
DELETE,/metrics,233,14,4,12,0,308,5,234.9827711,4994,normal,1
POST,/users,270,14,4,12,0,281,5,231.1578757,4991,normal,1
DELETE,/login,223,14,4,12,0,315,5,238.6485995,4986,normal,1
PUT,/login,130,14,4,12,0,303,5,251.9843433,4980,normal,0
DELETE,/admin,173,14,4,12,0,281,5,231.1578757,4991,normal,0
PUT,/users,202,14,4,12,0,303,5,251.9843433,4980,normal,1
PUT,/data,251,15,4,12,0,315,5,238.6485995,4986,normal,1
PUT,/login,118,15,4,12,0,313,5,242.773283,4979,normal,0
PUT,/users,207,15,4,12,0,319,5,243.46375,4857,normal,1
GET,/metrics,298,15,4,12,0,308,5,234.9827711,4994,normal,1
PUT,/admin,100,16,4,12,0,315,5,238.6485995,4986,fast,0
POST,/users,253,16,4,12,0,308,5,234.9827711,4994,normal,1
POST,/metrics,43,16,4,12,0,287,5,234.4954096,4998,fast,0
PUT,/login,29,16,4,12,0,303,5,251.9843433,4980,fast,0
PUT,/metrics,101,16,4,12,0,319,5,243.46375,4857,normal,0
DELETE,/data,274,16,4,12,0,322,5,243.0159184,4961,normal,1
GET,/metrics,166,16,4,12,0,287,5,234.4954096,4998,normal,0
PATCH,/data,27,16,4,12,0,305,5,238.7543703,4942,fast,0
PUT,/data,200,17,4,12,0,319,5,243.46375,4857,normal,0
GET,/metrics,24,17,4,12,0,315,5,238.6485995,4986,fast,0
POST,/login,132,17,4,12,0,308,5,234.9827711,4994,normal,0
POST,/data,105,17,4,12,0,281,5,231.1578757,4991,normal,0
POST,/users,42,17,4,12,0,281,5,231.1578757,4991,fast,0
PATCH,/data,178,17,4,12,0,308,5,234.9827711,4994,normal,0
POST,/admin,235,17,4,12,0,315,5,238.6485995,4986,normal,1
PATCH,/users,167,17,4,12,0,315,5,238.6485995,4986,normal,0
PUT,/admin,11,18,4,12,0,281,5,231.1578757,4991,fast,0
GET,/metrics,208,18,4,12,0,287,5,234.4954096,4998,normal,1
POST,/data,134,18,4,12,0,303,5,251.9843433,4980,normal,0
PUT,/login,254,18,4,12,0,315,5,238.6485995,4986,normal,1
PUT,/data,19,18,4,12,0,305,5,238.7543703,4942,fast,0
DELETE,/metrics,144,18,4,12,0,322,5,243.0159184,4961,normal,0
GET,/admin,18,19,4,12,0,319,5,243.46375,4857,fast,0
PUT,/users,89,19,4,12,0,315,5,238.6485995,4986,fast,0
GET,/login,130,19,4,12,0,308,5,234.9827711,4994,normal,0
POST,/data,126,19,4,12,0,308,5,234.9827711,4994,normal,0
PATCH,/metrics,45,20,4,12,0,287,5,234.4954096,4998,fast,0
PATCH,/admin,281,20,4,12,0,287,5,234.4954096,4998,normal,1
PATCH,/metrics,125,20,4,12,0,303,5,251.9843433,4980,normal,0
PUT,/data,101,20,4,12,0,303,5,251.9843433,4980,normal,0
GET,/admin,54,20,4,12,0,281,5,231.1578757,4991,fast,0
GET,/login,133,20,4,12,0,322,5,243.0159184,4961,normal,0
PUT,/login,131,21,4,12,0,303,5,251.9843433,4980,normal,0
GET,/users,226,21,4,12,0,303,5,251.9843433,4980,normal,1
POST,/login,121,21,4,12,0,305,5,238.7543703,4942,normal,0
PATCH,/login,140,21,4,12,0,313,5,242.773283,4979,normal,0
POST,/admin,63,21,4,12,0,315,5,238.6485995,4986,fast,0
POST,/data,118,22,4,12,0,313,5,242.773283,4979,normal,0
POST,/users,155,22,4,12,0,315,5,238.6485995,4986,normal,0
PATCH,/login,265,22,4,12,0,308,5,234.9827711,4994,normal,1
PUT,/data,122,22,4,12,0,305,5,238.7543703,4942,normal,0
POST,/metrics,211,22,4,12,0,322,5,243.0159184,4961,normal,1
POST,/login,198,22,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/admin,28,22,4,12,0,315,5,238.6485995,4986,fast,0
POST,/login,292,22,4,12,0,313,5,242.773283,4979,normal,1
DELETE,/metrics,62,22,4,12,0,303,5,251.9843433,4980,fast,0
POST,/admin,285,23,4,12,0,319,5,243.46375,4857,normal,1
PUT,/users,67,23,4,12,0,305,5,238.7543703,4942,fast,0
PATCH,/data,131,23,4,12,0,287,5,234.4954096,4998,normal,0
PUT,/users,116,23,4,12,0,281,5,231.1578757,4991,normal,0
POST,/users,77,23,4,12,0,303,5,251.9843433,4980,fast,0
GET,/admin,162,23,4,12,0,319,5,243.46375,4857,normal,0
PUT,/data,299,23,4,12,0,303,5,251.9843433,4980,normal,1
DELETE,/login,111,23,4,12,0,322,5,243.0159184,4961,normal,0
PATCH,/users,176,0,5,12,1,319,5,243.46375,4857,normal,0
GET,/login,132,0,5,12,1,308,5,234.9827711,4994,normal,0
PATCH,/login,87,0,5,12,1,319,5,243.46375,4857,fast,0
DELETE,/metrics,223,0,5,12,1,281,5,231.1578757,4991,normal,1
PUT,/admin,82,0,5,12,1,322,5,243.0159184,4961,fast,0
PUT,/metrics,41,0,5,12,1,305,5,238.7543703,4942,fast,0
GET,/metrics,164,0,5,12,1,313,5,242.773283,4979,normal,0
GET,/data,180,0,5,12,1,287,5,234.4954096,4998,normal,0
PUT,/admin,167,0,5,12,1,305,5,238.7543703,4942,normal,0
POST,/login,240,0,5,12,1,287,5,234.4954096,4998,normal,1
GET,/admin,101,0,5,12,1,319,5,243.46375,4857,normal,0
PATCH,/data,227,1,5,12,1,319,5,243.46375,4857,normal,1
POST,/data,46,1,5,12,1,287,5,234.4954096,4998,fast,0
GET,/admin,140,1,5,12,1,319,5,243.46375,4857,normal,0
GET,/metrics,139,1,5,12,1,315,5,238.6485995,4986,normal,0
GET,/users,112,1,5,12,1,281,5,231.1578757,4991,normal,0
POST,/admin,29,1,5,12,1,313,5,242.773283,4979,fast,0
PATCH,/metrics,218,1,5,12,1,281,5,231.1578757,4991,normal,1
PUT,/login,80,1,5,12,1,319,5,243.46375,4857,fast,0
DELETE,/login,227,2,5,12,1,319,5,243.46375,4857,normal,1
GET,/metrics,231,3,5,12,1,319,5,243.46375,4857,normal,1
DELETE,/admin,60,3,5,12,1,281,5,231.1578757,4991,fast,0
GET,/login,289,3,5,12,1,281,5,231.1578757,4991,normal,1
PUT,/data,53,4,5,12,1,319,5,243.46375,4857,fast,0
PATCH,/login,73,4,5,12,1,322,5,243.0159184,4961,fast,0
PUT,/login,177,4,5,12,1,305,5,238.7543703,4942,normal,0
PATCH,/admin,197,4,5,12,1,319,5,243.46375,4857,normal,0
POST,/metrics,270,4,5,12,1,308,5,234.9827711,4994,normal,1
PATCH,/login,185,5,5,12,1,281,5,231.1578757,4991,normal,0
GET,/login,268,5,5,12,1,287,5,234.4954096,4998,normal,1
GET,/data,200,5,5,12,1,303,5,251.9843433,4980,normal,0
PATCH,/data,247,5,5,12,1,305,5,238.7543703,4942,normal,1
POST,/admin,246,5,5,12,1,303,5,251.9843433,4980,normal,1
PATCH,/login,114,5,5,12,1,308,5,234.9827711,4994,normal,0
PUT,/login,191,6,5,12,1,303,5,251.9843433,4980,normal,0
POST,/login,287,6,5,12,1,281,5,231.1578757,4991,normal,1
DELETE,/users,76,6,5,12,1,308,5,234.9827711,4994,fast,0
GET,/users,133,6,5,12,1,315,5,238.6485995,4986,normal,0
POST,/admin,79,6,5,12,1,315,5,238.6485995,4986,fast,0
GET,/data,134,6,5,12,1,313,5,242.773283,4979,normal,0
GET,/admin,25,6,5,12,1,287,5,234.4954096,4998,fast,0
PATCH,/users,37,6,5,12,1,322,5,243.0159184,4961,fast,0
DELETE,/metrics,275,6,5,12,1,305,5,238.7543703,4942,normal,1
GET,/metrics,289,6,5,12,1,308,5,234.9827711,4994,normal,1
POST,/users,39,7,5,12,1,287,5,234.4954096,4998,fast,0
DELETE,/admin,81,7,5,12,1,313,5,242.773283,4979,fast,0
GET,/login,63,7,5,12,1,308,5,234.9827711,4994,fast,0
PUT,/users,46,7,5,12,1,315,5,238.6485995,4986,fast,0
PATCH,/metrics,218,7,5,12,1,319,5,243.46375,4857,normal,1
POST,/data,267,7,5,12,1,313,5,242.773283,4979,normal,1
DELETE,/admin,50,7,5,12,1,313,5,242.773283,4979,fast,0
GET,/admin,82,7,5,12,1,303,5,251.9843433,4980,fast,0
DELETE,/data,24,7,5,12,1,322,5,243.0159184,4961,fast,0
POST,/data,217,7,5,12,1,281,5,231.1578757,4991,normal,1
GET,/metrics,88,7,5,12,1,319,5,243.46375,4857,fast,0
GET,/admin,135,7,5,12,1,287,5,234.4954096,4998,normal,0
POST,/metrics,290,8,5,12,1,281,5,231.1578757,4991,normal,1
GET,/login,248,8,5,12,1,305,5,238.7543703,4942,normal,1
GET,/login,298,8,5,12,1,308,5,234.9827711,4994,normal,1
PUT,/login,220,8,5,12,1,287,5,234.4954096,4998,normal,1
POST,/users,188,8,5,12,1,315,5,238.6485995,4986,normal,0
GET,/data,228,8,5,12,1,305,5,238.7543703,4942,normal,1
GET,/users,226,8,5,12,1,308,5,234.9827711,4994,normal,1
DELETE,/login,29,8,5,12,1,281,5,231.1578757,4991,fast,0
GET,/login,77,9,5,12,1,322,5,243.0159184,4961,fast,0
GET,/admin,72,9,5,12,1,322,5,243.0159184,4961,fast,0
DELETE,/users,186,9,5,12,1,315,5,238.6485995,4986,normal,0
PATCH,/admin,282,9,5,12,1,308,5,234.9827711,4994,normal,1
POST,/admin,169,9,5,12,1,287,5,234.4954096,4998,normal,0
PATCH,/data,222,9,5,12,1,308,5,234.9827711,4994,normal,1
PUT,/login,227,9,5,12,1,287,5,234.4954096,4998,normal,1
PATCH,/admin,179,10,5,12,1,313,5,242.773283,4979,normal,0
DELETE,/admin,106,10,5,12,1,313,5,242.773283,4979,normal,0
PUT,/metrics,148,10,5,12,1,281,5,231.1578757,4991,normal,0
PUT,/login,230,10,5,12,1,319,5,243.46375,4857,normal,1
PUT,/data,18,10,5,12,1,287,5,234.4954096,4998,fast,0
PATCH,/users,210,10,5,12,1,319,5,243.46375,4857,normal,1
GET,/admin,30,10,5,12,1,287,5,234.4954096,4998,fast,0
PUT,/data,119,10,5,12,1,313,5,242.773283,4979,normal,0
DELETE,/metrics,99,10,5,12,1,303,5,251.9843433,4980,fast,0
GET,/metrics,254,10,5,12,1,313,5,242.773283,4979,normal,1
DELETE,/metrics,12,10,5,12,1,313,5,242.773283,4979,fast,0
PATCH,/users,250,11,5,12,1,287,5,234.4954096,4998,normal,1
PUT,/admin,150,11,5,12,1,287,5,234.4954096,4998,normal,0
DELETE,/login,111,11,5,12,1,313,5,242.773283,4979,normal,0
DELETE,/data,97,11,5,12,1,308,5,234.9827711,4994,fast,0
GET,/admin,284,11,5,12,1,313,5,242.773283,4979,normal,1
PATCH,/data,132,11,5,12,1,303,5,251.9843433,4980,normal,0
PUT,/admin,280,12,5,12,1,315,5,238.6485995,4986,normal,1
DELETE,/metrics,277,12,5,12,1,313,5,242.773283,4979,normal,1
GET,/users,46,12,5,12,1,287,5,234.4954096,4998,fast,0
GET,/metrics,171,12,5,12,1,287,5,234.4954096,4998,normal,0
PATCH,/users,35,12,5,12,1,287,5,234.4954096,4998,fast,0
DELETE,/admin,51,12,5,12,1,315,5,238.6485995,4986,fast,0
GET,/data,73,12,5,12,1,315,5,238.6485995,4986,fast,0
PATCH,/metrics,44,12,5,12,1,303,5,251.9843433,4980,fast,0
PUT,/admin,56,13,5,12,1,313,5,242.773283,4979,fast,0
POST,/users,78,13,5,12,1,308,5,234.9827711,4994,fast,0
PUT,/admin,232,13,5,12,1,281,5,231.1578757,4991,normal,1
DELETE,/login,55,13,5,12,1,308,5,234.9827711,4994,fast,0
GET,/admin,101,13,5,12,1,308,5,234.9827711,4994,normal,0
DELETE,/admin,275,13,5,12,1,303,5,251.9843433,4980,normal,1
POST,/login,144,14,5,12,1,322,5,243.0159184,4961,normal,0
GET,/data,225,14,5,12,1,313,5,242.773283,4979,normal,1
POST,/data,235,14,5,12,1,315,5,238.6485995,4986,normal,1
PUT,/login,237,14,5,12,1,322,5,243.0159184,4961,normal,1
PUT,/login,86,14,5,12,1,287,5,234.4954096,4998,fast,0
PUT,/data,53,15,5,12,1,308,5,234.9827711,4994,fast,0
POST,/login,60,15,5,12,1,281,5,231.1578757,4991,fast,0
PATCH,/metrics,57,15,5,12,1,281,5,231.1578757,4991,fast,0
POST,/users,222,15,5,12,1,305,5,238.7543703,4942,normal,1
PATCH,/login,262,15,5,12,1,313,5,242.773283,4979,normal,1
PATCH,/users,41,15,5,12,1,319,5,243.46375,4857,fast,0
POST,/admin,265,16,5,12,1,315,5,238.6485995,4986,normal,1
POST,/login,13,16,5,12,1,287,5,234.4954096,4998,fast,0
PUT,/data,200,16,5,12,1,305,5,238.7543703,4942,normal,0
PUT,/data,138,16,5,12,1,315,5,238.6485995,4986,normal,0
DELETE,/data,156,16,5,12,1,308,5,234.9827711,4994,normal,0
POST,/data,81,16,5,12,1,319,5,243.46375,4857,fast,0
DELETE,/metrics,149,16,5,12,1,281,5,231.1578757,4991,normal,0
PATCH,/admin,21,16,5,12,1,315,5,238.6485995,4986,fast,0
PATCH,/users,34,17,5,12,1,315,5,238.6485995,4986,fast,0
POST,/data,224,17,5,12,1,281,5,231.1578757,4991,normal,1
GET,/metrics,55,17,5,12,1,308,5,234.9827711,4994,fast,0
DELETE,/data,47,17,5,12,1,305,5,238.7543703,4942,fast,0
